wavenumber;PC2
937,383;-0,009403954
935,454;-0,008837103
933,526;-0,00847592
931,597;-0,008279884
929,668;-0,008106125
927,739;-0,007639468
925,811;-0,006604909
923,882;-0,005165134
921,953;-0,003748267
920,024;-0,002623781
918,095;-0,001774409
916,167;-0,000987899
914,238;-0,000313532
912,309;-0,000329019
910,38;-0,001272943
908,452;-0,002793265
906,523;-0,004515165
904,594;-0,006253777
902,665;-0,008063256
900,736;-0,009635646
898,808;-0,010547296
896,879;-0,011019778
894,95;-0,011246273
893,021;-0,011173089
891,093;-0,010861973
889,164;-0,010481716
887,235;-0,010316265
885,306;-0,010244849
883,378;-0,009772517
881,449;-0,008980997
879,52;-0,008510105
877,591;-0,008567626
875,662;-0,008606805
873,734;-0,008208224
871,805;-0,007632097
869,876;-0,007099478
867,947;-0,006490595
866,019;-0,006070481
864,09;-0,006269132
862,161;-0,006774323
860,232;-0,0071705
858,304;-0,007937465
856,375;-0,009494398
854,446;-0,011207717
852,517;-0,012390174
850,588;-0,013138542
848,66;-0,013760515
846,731;-0,014421866
844,802;-0,015216982
842,873;-0,016041573
840,945;-0,016579597
839,016;-0,016616468
837,087;-0,016307664
835,158;-0,015884379
833,229;-0,015260037
831,301;-0,014336505
829,372;-0,01323743
827,443;-0,011995174
825,514;-0,010574914
823,586;-0,008869702
821,657;-0,006754144
819,728;-0,004617589
817,799;-0,003005622
815,871;-0,002089419
813,942;-0,001829901
812,013;-0,002128452
810,084;-0,002842386
808,155;-0,003607781
806,227;-0,004212279
804,298;-0,004713872
802,369;-0,004854892
800,44;-0,004534782
798,512;-0,004188201
796,583;-0,004129555
794,654;-0,004254103
792,725;-0,00437659
790,796;-0,004377388
788,868;-0,004320057
786,939;-0,005050071
785,01;-0,007447173
783,081;-0,01051211
781,153;-0,012014261
779,224;-0,011267489
777,295;-0,009448512
775,366;-0,007577191
773,438;-0,006110602
771,509;-0,005429622
769,58;-0,005385363
767,651;-0,005544038
765,722;-0,005802248
763,794;-0,006085646
761,865;-0,006422371
759,936;-0,00697247
758,007;-0,007385432
756,079;-0,007255186
754,15;-0,006702639
752,221;-0,005962491
750,292;-0,005197743
748,364;-0,004288262
746,435;-0,003029785
744,506;-0,00176083
742,577;-0,000766578
740,648;9,41E-05
738,72;0,000578099
736,791;0,000546492
734,862;0,000635766
732,933;0,001154105
731,005;0,001645085
729,076;0,001801109
727,147;0,00190004
725,218;0,002183882
723,289;0,00240586
721,361;0,002347335
719,432;0,00198077
717,503;0,001580285
715,574;0,001520205
713,646;0,001473792
711,717;0,001204969
709,788;0,001187136
707,859;0,001625066
705,931;0,002233611
704,002;0,002723188
702,073;0,003105037
700,144;0,003562777
698,215;0,003956941
696,287;0,003963348
694,358;0,003554054
692,429;0,003055304
690,5;0,002703132
688,572;0,002228269
686,643;0,001364549
684,714;0,000548768
682,785;0,000312687
680,856;0,000178908
678,928;-0,000552781
676,999;-0,001483679
675,07;-0,002219093
673,141;-0,002830964
671,213;-0,003136034
669,284;-0,003560267
667,355;-0,004507622
665,426;-0,004564529
663,498;-0,004111148
661,569;-0,003815925
659,64;-0,003313264
657,711;-0,002973519
655,782;-0,003767676
653,854;-0,004758139
651,925;-0,004994001
649,996;-0,005247788
648,067;-0,005482893
646,139;-0,004934691
644,21;-0,004091621
642,281;-0,003518584
640,352;-0,002816442
638,424;-0,001829302
636,495;-0,000913616
634,566;-0,000174827
632,637;0,000288025
630,708;0,00043875
628,78;0,000714416
626,851;0,00128373
624,922;0,001912694
622,993;0,002717871
621,065;0,003467274
619,136;0,003832693
617,207;0,004575617
615,278;0,005808625
613,349;0,006505597
611,421;0,006819744
609,492;0,007310826
607,563;0,007550301
605,634;0,007586669
603,706;0,007971385
601,777;0,008100544
599,848;0,007397486
597,919;0,006525153
595,991;0,005917595
594,062;0,005338807
592,133;0,004775939
590,204;0,004374858
588,275;0,004186015
586,347;0,004203674
584,418;0,003883223
582,489;0,002799689
580,56;0,001807542
578,632;0,001398464
576,703;0,001114201
574,774;0,001132426
572,845;0,001547731
570,916;0,001893947
568,988;0,001917488
567,059;0,001586222
565,13;0,001477294
563,201;0,002075724
561,273;0,002614437
559,344;0,002434392
557,415;0,001985694
555,486;0,001921555
553,558;0,002618766
551,629;0,003488843
549,7;0,003706202
547,771;0,003816431
545,842;0,004351452
543,914;0,004958231
541,985;0,005642079
540,056;0,006431188
538,127;0,007013839
536,199;0,007409024
534,27;0,007876164
532,341;0,008347613
530,412;0,008555157
528,484;0,008313174
526,555;0,007311509
524,626;0,00591977
522,697;0,005433949
520,768;0,005648872
518,84;0,004638141
516,911;0,002085385
514,982;0,00033242
513,053;0,000303977
511,125;0,000876295
509,196;0,001051071
507,267;0,001004323
505,338;0,001475779
503,409;0,002417246
501,481;0,003047244
499,552;0,003164293
497,623;0,003231369
495,694;0,003293435
493,766;0,003350228
491,837;0,003810214
489,908;0,004667073
487,979;0,005294599
486,051;0,005200372
484,122;0,004732846
482,193;0,004782404
480,264;0,005149847
478,335;0,0051967
476,407;0,005040523
474,478;0,004837867
472,549;0,004526813
470,62;0,004116892
468,692;0,004047989
466,763;0,004792164
464,834;0,005311527
462,905;0,004835613
460,976;0,004775164
459,048;0,005357687
457,119;0,004374602
455,19;0,002759068
453,261;0,002685293
451,333;0,002932186
449,404;0,002206181
447,475;0,000814943
445,546;-0,000731601
443,618;-0,002020462
441,689;-0,002898131
439,76;-0,003334784
437,831;-0,0031915
435,902;-0,002689796
433,974;-0,002053714
432,045;-0,000886879
430,116;-1,99E-05
428,187;-0,000690991
426,259;-0,001380914
424,33;-0,000298449
422,401;0,001336919
420,472;0,001861829
418,544;0,001866946
416,615;0,002243812
414,686;0,00209662
412,757;0,000914026
410,828;-0,000609616
408,9;-0,001359147
406,971;-0,001186382
405,042;-0,001587534
403,113;-0,002875061
401,185;-0,002606377
399,256;0,000437003
